observed_on,time_observed_at,user_name,created_at,updated_at,image_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name
2024-01-11,16:52:20.000000000,Ganesh Mohan T,2024-01-11T18:55:31.000000,2024-01-11T18:55:41.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345662727/medium.jpeg,Not Provided,0,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Insects,Insecta,Insects,Insecta
2024-01-11,17:11:13.000000000,Ganesh Mohan T,2024-01-11T19:15:11.000000,2024-01-11T22:08:33.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345664545/medium.jpeg,Not Provided,1,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Waves and Mochas,Sterrhinae,Waves and Mochas,Insecta
2024-01-10,14:10:23.000000000,Adithyan Shijo,2024-01-11T19:23:18.000000,2024-09-04T08:45:26.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345665338/medium.jpeg,Not Provided,3,0,"Amaravathi, Kumily, Tamil Nadu, India",9.6211381826,77.1619079635,Idukki,Kerala,India,Fulvous Pied Flat,Pseudocoladenia dan,Fulvous Pied Flat,Insecta
2024-01-11,13:49:39.000000000,Chitranshi Tewari,2024-01-11T19:33:29.000000,2024-07-05T09:18:52.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345666020/medium.jpg,Not Provided,4,1,"Port Blair, South Andaman, AN, IN",11.5075416667,92.7048633333,Andaman Islands,Andaman and Nicobar,India,Andaman Yellow Orange-tip,Ixias pyrene andamana,Andaman Yellow Orange-tip,Insecta
2024-01-05,11:58:06.000000000,Chitranshi Tewari,2024-01-11T19:35:30.000000,2024-01-23T16:43:39.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345666170/medium.jpg,Not Provided,1,0,"5th Cross Road, Bengaluru, KA, IN",13.0721305,77.5567333333,Bangalore,Karnataka,India,Grass Yellows,Eurema hecabe,Common Grass Yellow,Insecta
2024-01-11,19:46:07.000000000,Ganesh Mohan T,2024-01-11T19:47:14.000000,2024-01-11T21:24:55.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345667279/medium.jpeg,Not Provided,1,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Lamprosema tampiusalis,Lamprosema tampiusalis,Not provided,Insecta
2024-01-11,19:45:53.000000000,Ganesh Mohan T,2024-01-11T19:47:31.000000,2024-03-16T07:06:15.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345667315/medium.jpeg,Not Provided,1,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Eucoptacra praemorsa,Eucoptacra praemorsa,Not provided,Insecta
2024-01-11,17:02:54.000000000,Savitha Savitha.Sahadev,2024-01-11T19:57:25.000000,2024-01-11T20:00:52.000000,https://static.inaturalist.org/photos/345668310/medium.jpeg,Moth,1,0,"X9MX+PQ8, Parassinikadavu, Kerala 670563, India",11.9842759844,75.3994545713,Kannur,Kerala,India,Burmese Engrailed Moth,Ectropis bhurmitra,Burmese Engrailed Moth,Insecta
2024-01-10,17:02:18.000000000,Vis M,2024-01-11T20:24:59.000000,2024-01-12T21:13:11.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345670881/medium.jpeg,Not Provided,2,0,"Puthanagadi, Kerala, India",9.6446229722,76.360004,Alappuzha,Kerala,India,Blue Tiger Moth,Dysphania percota,Blue Tiger Moth,Insecta
2024-01-11,20:23:21.000000000,Bharatsinh Bhalgariya,2024-01-11T20:25:17.000000,2024-01-11T20:46:18.000000,https://static.inaturalist.org/photos/345670977/medium.jpeg,Not Provided,1,0,"233C+6Q, Asundrali, Gujarat 362530, India",21.0027374513,71.0723135713,Junagadh,Gujarat,India,Forcipula,Forcipula,Not provided,Insecta
2024-01-10,23:36:36.000000000,Vidhun Vinod,2024-01-11T20:28:56.000000,2024-02-01T22:09:47.000000,https://static.inaturalist.org/photos/345671311/medium.jpeg,Not Provided,2,0,"PJX2+MXW, Katrakayalagunta, Andhra Pradesh 517641, India",13.749551047,79.6025599167,All Tirupati,Andhra Pradesh,India,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta
2024-01-10,08:13:15.000000000,EE22B021 KORLA SAI VENKAT,2024-01-11T20:30:15.000000,2024-01-14T12:59:09.000000,https://static.inaturalist.org/photos/345671425/medium.jpeg,Not Provided,2,0,"PH8P+QQ9, Chindepalle, Andhra Pradesh 517619, India",13.7166389641,79.5859577134,All Tirupati,Andhra Pradesh,India,Chalky Percher,Diplacodes trivialis,Blue Ground Skimmer,Insecta
2024-01-10,11:16:46.000000000,Suraj Bhagat,2024-01-11T20:41:42.000000,2024-01-12T19:10:15.000000,https://static.inaturalist.org/photos/345672705/medium.jpeg,"Charaxes solon, the black rajah",4,0,"Chaurakund, Maharashtra, India",21.5984368607,77.1070313081,Amravati,Maharashtra,India,Black Rajah,Charaxes solon,Black Rajah,Insecta
2024-01-11,19:55:04.000000000,Nambirajan,2024-01-11T20:42:30.000000,2024-01-12T05:25:09.000000,https://static.inaturalist.org/photos/345672832/medium.jpg,MR house,1,0,"7th Street, Chennai, TN, IN",12.9683116667,80.2605833333,Chennai,Tamil Nadu,India,Mud-dauber Wasps and Allies,Sceliphrinae,Mud-dauber Wasps and Allies,Insecta
2024-01-11,11:29:00.000000000,Mateusz Srebrny,2024-01-11T20:53:55.000000,2024-01-12T03:31:05.000000,https://static.inaturalist.org/photos/345674042/medium.jpeg,Not Provided,1,0,"Kaiga, Karnataka 581400, India",14.8534367714,74.273413606,Uttar Kannand,Karnataka,India,Erthesina,Erthesina,Not provided,Insecta
2024-01-11,20:58:47.000000000,Deekshith Kumar. P,2024-01-11T21:07:13.000000,2024-01-11T21:21:05.000000,https://static.inaturalist.org/photos/345675368/medium.jpeg,Not Provided,1,0,Sakleshpur,12.9441507623,75.7865650579,Hassan,Karnataka,India,Tridrepana fulvata,Tridrepana fulvata,Not provided,Insecta
2024-01-07,13:24:56.000000000,Mandar Nimbargi,2024-01-11T21:19:31.000000,2024-01-11T21:58:48.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345676645/medium.jpeg,Not Provided,1,0,Tamhini,18.4469027677,73.4305438399,Pune,Maharashtra,India,Indian Nawab,Polyura bharata,Indian Nawab,Insecta
2024-01-11,15:38:38.000000000,Masswin Joel,2024-01-11T21:23:06.000000,2024-01-12T03:29:25.000000,https://static.inaturalist.org/photos/345676997/medium.jpeg,Not Provided,1,0,"W6RP+JFW, Anand Nagar, VGP Avenue, Thoraipakkam, Chennai, Tamil Nadu 600097, India",12.9416033565,80.2362096682,Kancheepuram,Tamil Nadu,India,Halyini,Halyini,Not provided,Insecta
2024-01-11,15:42:03.000000000,Masswin Joel,2024-01-11T21:24:53.000000,2024-01-12T06:00:34.000000,https://static.inaturalist.org/photos/345677207/medium.jpeg,Not Provided,1,0,"W6RP+JFW, Anand Nagar, VGP Avenue, Thoraipakkam, Chennai, Tamil Nadu 600097, India",12.9416033565,80.2362096682,Kancheepuram,Tamil Nadu,India,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Insecta
2024-01-11,21:14:13.000000000,Chandra K,2024-01-11T21:28:18.000000,2024-01-11T23:22:15.000000,https://static.inaturalist.org/photos/345677598/medium.jpeg,Not Provided,2,0,"6585+223, Cheruvathur, Kerala 671313, India",12.214969576,75.157568939,Kasaragod,Kerala,India,Parotis,Parotis,Not provided,Insecta
2024-01-11,21:27:07.000000000,ferran garcia mari,2024-01-11T21:28:32.000000,2024-06-02T15:28:50.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345677632/medium.jpeg,Not Provided,0,0,"RMWQ+6R2, Pillaiyarpalayam, Kanchipuram, Tamil Nadu 631502, Índia",12.8459362735,79.6891030669,Kancheepuram,Tamil Nadu,India,Stomoxys,Stomoxys,Not provided,Insecta
2024-01-11,13:01:00.000000000,Dupzang Rongk-up,2024-01-11T21:35:01.000000,2024-01-11T22:52:10.000000,https://static.inaturalist.org/photos/345678251/medium.jpeg,Not Provided,2,0,"Darjiling, West Bengal, India",26.84249,88.38507,Darjiling,West Bengal,India,Common Evening Brown,Melanitis leda,Common Evening Brown,Insecta
2024-01-11,14:20:00.000000000,Debasmita Deb,2024-01-11T21:37:05.000000,2024-01-11T22:27:43.000000,https://static.inaturalist.org/photos/345678519/medium.jpeg,Not Provided,2,0,"Dab bari, Tripura 799278, India",24.0222864198,91.8550945446,Dhalai,Tripura,India,Banded Blue Pierrot,Discolampa ethion,Banded Blue Pierrot,Insecta
2024-01-11,14:18:00.000000000,Debasmita Deb,2024-01-11T21:38:24.000000,2024-01-12T11:17:26.000000,https://static.inaturalist.org/photos/345678666/medium.jpeg,Not Provided,3,0,"Dab bari, Tripura 799278, India",24.0235361666,91.856832616,Dhalai,Tripura,India,Lemon Pansy,Junonia lemonias,Lemon Pansy,Insecta
2024-01-11,14:15:00.000000000,Debasmita Deb,2024-01-11T21:41:07.000000,2024-09-04T08:45:27.000000,https://static.inaturalist.org/photos/345678956/medium.jpeg,Not Provided,3,0,"Dab bari, Tripura 799278, India",24.0237787037,91.8578196689,Dhalai,Tripura,India,Three-spotted Grass Yellow,Eurema blanda,Three-spotted Grass Yellow,Insecta
2024-01-02,15:23:35.000000000,Pranav Joshi,2024-01-11T21:44:12.000000,2024-09-11T06:03:00.000000,https://static.inaturalist.org/photos/345679308/medium.jpeg,Not Provided,5,0,"Audala, Karnataka 581336, India",14.7339470329,74.7583087161,Uttar Kannand,Karnataka,India,Stream Glory,Neurobasis chinensis,Stream Glory,Insecta
2024-01-11,11:46:00.000000000,Debasmita Deb,2024-01-11T21:44:21.000000,2024-02-10T17:08:08.000000,https://static.inaturalist.org/photos/345679336/medium.jpeg,Not Provided,4,0,"2R5V+F2J, Kachuchhara, Tripura 799278, India",24.0097601074,91.843913421,Dhalai,Tripura,India,Yellow Pansy,Junonia hierta,Yellow Pansy,Insecta
2024-01-11,11:43:00.000000000,Debasmita Deb,2024-01-11T21:45:48.000000,2024-03-03T21:18:33.000000,https://static.inaturalist.org/photos/345679552/medium.jpeg,Not Provided,4,0,"2R5V+F2J, Kachuchhara, Tripura 799278, India",24.0097702142,91.8434996903,Dhalai,Tripura,India,Peacock Pansy,Junonia almana,Peacock Pansy,Insecta
2024-01-11,14:32:00.000000000,Debasmita Deb,2024-01-11T21:52:48.000000,2024-07-24T18:40:07.000000,https://static.inaturalist.org/photos/345680284/medium.jpeg,Not Provided,1,0,"2V63+9G3, Dab bari, Tripura 799278, India",24.023146024,91.8603352457,Dhalai,Tripura,India,Short-horned Grasshoppers,Acrididae,Short-horned Grasshoppers,Insecta
2024-01-10,21:52:00.000000000,Raju Kasambe,2024-01-11T21:54:42.000000,2024-09-04T08:45:26.000000,https://static.inaturalist.org/photos/345680277/medium.jpeg,Not Provided,2,0,"Mumbai, Maharashtra, India",19.0759837,72.8776559,Mumbai Suburban,Maharashtra,India,Lesser Grass Blue,Zizina otis,Lesser Grass Blue,Insecta
2024-01-11,22:19:37.000000000,Bhaveesh Shetty,2024-01-11T22:25:43.000000,2024-03-28T03:43:34.000000,https://static.inaturalist.org/photos/345684428/medium.jpeg,Not Provided,1,0,"#737 5th Main Road SBI Staff Colony, Hoshalli Ext, SBI Staff Colony, Hoshalli Extension, Stage 1, Vijayanagar, Bengaluru, Karnataka 560040, India",12.9720659564,77.5417174771,Bangalore,Karnataka,India,Braconid Wasps,Braconidae,Braconid Wasps,Insecta
2024-01-11,12:39:08.000000000,Aditya Satish,2024-01-11T22:26:03.000000,2024-01-12T18:50:40.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345814243/medium.jpeg,Not Provided,0,0,Hartola,29.4722491933,79.569411166,Naini Tal,Uttaranchal,India,Insects,Insecta,Insects,Insecta
2024-01-11,14:58:20.000000000,Aditya Satish,2024-01-11T22:29:52.000000,2024-01-11T23:36:38.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345685095/medium.jpeg,Not Provided,1,0,Hartola,29.4715714239,79.5657824725,Naini Tal,Uttaranchal,India,Urostylididae,Urostylididae,Not provided,Insecta
2024-01-11,20:54:49.000000000,Malavika B,2024-01-11T22:30:01.000000,2024-01-12T11:25:41.000000,https://static.inaturalist.org/photos/345685154/medium.jpeg,Not Provided,2,0,IISER TPT,13.7473993458,79.6003507823,All Tirupati,Andhra Pradesh,India,Dot-underwing Moth,Eudocima materna,Dot-underwing Moth,Insecta
2024-01-10,14:07:59.000000000,Malavika B,2024-01-11T22:34:02.000000,2024-01-11T22:34:40.000000,https://static.inaturalist.org/photos/345685656/medium.jpeg,Not Provided,0,0,"PJW2+X45, Katrakayalagunta, Andhra Pradesh 517641, India",13.7473993458,79.6003507823,All Tirupati,Andhra Pradesh,India,Big-headed Lagoon Fly,Eristalinus megacephalus,Big-headed Lagoon Fly,Insecta
2024-01-03,21:11:08.000000000,Karan Matalia,2024-01-11T22:36:00.000000,2024-01-11T22:36:06.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345685824/medium.jpeg,Not Provided,0,0,"Maruti Nagar, 1st Stage, BTM Layout, Bengaluru, Karnataka, India",12.9255720095,77.6138169318,Bangalore,Karnataka,India,Cyrtorhinus,Cyrtorhinus,Not provided,Insecta
2024-01-03,21:11:22.000000000,Karan Matalia,2024-01-11T22:37:04.000000,2024-05-13T20:52:35.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345685953/medium.jpeg,Not Provided,1,0,"Maruti Nagar, 1st Stage, BTM Layout, Bengaluru, Karnataka, India",12.9255720095,77.6138169318,Bangalore,Karnataka,India,Delphacid Planthoppers,Tagosodes pusanus,Not provided,Insecta
2024-01-03,21:34:24.000000000,Karan Matalia,2024-01-11T22:38:36.000000,2024-05-26T19:03:55.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345686189/medium.jpeg,Not Provided,1,0,"Maruti Nagar, 1st Stage, BTM Layout, Bengaluru, Karnataka, India",12.9255720095,77.6138169318,Bangalore,Karnataka,India,Pteromalinae,Pteromalinae,Not provided,Insecta
2024-01-03,21:34:14.000000000,Karan Matalia,2024-01-11T22:40:16.000000,2024-01-11T22:40:32.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345686346/medium.jpeg,Not Provided,0,0,"Maruti Nagar, 1st Stage, BTM Layout, Bengaluru, Karnataka, India",12.9255720095,77.6138169318,Bangalore,Karnataka,India,"Ants, Bees, Wasps, and Sawflies",Hymenoptera,"Ants, Bees, Wasps, and Sawflies",Insecta
2024-01-07,09:13:59.000000000,Datta Naik,2024-01-11T22:50:27.000000,2024-01-11T23:42:43.000000,https://static.inaturalist.org/photos/345687452/medium.jpeg,Not Provided,1,0,"F625+8R8, Surla, Goa 403406, India",15.4505617589,74.2092615366,South Goa,Goa,India,Suffused Snow Flat,Tagiades gana,Suffused Snow Flat,Insecta
2024-01-11,08:15:00.000000000,Adithyan A Saj,2024-01-11T23:05:36.000000,2024-07-05T09:19:52.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345689249/medium.jpg,Not Provided,0,0,"Pathamuttam, Kerala, India",9.5086055556,76.5517861111,Kottayam,Kerala,India,Orgyiini,Orgyiini,Not provided,Insecta
2024-01-10,20:51:00.000000000,Adithyan A Saj,2024-01-11T23:06:29.000000,2024-01-11T23:06:29.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345689364/medium.jpg,Don't know how to further id,0,0,"Pathamuttam, Kerala, India",9.5061,76.549725,Kottayam,Kerala,India,Pterophoridae,Pterophoridae,Plume Moths,Insecta
2024-01-11,22:06:04.000000000,Ganesh Mohan T,2024-01-11T23:09:33.000000,2024-01-11T23:09:39.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345689990/medium.jpeg,Not Provided,0,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Long-jointed Beetles,Lagriinae,Long-jointed Beetles,Insecta
2024-01-11,22:07:15.000000000,Ganesh Mohan T,2024-01-11T23:10:14.000000,2024-05-24T18:33:24.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345690049/medium.jpeg,Not Provided,0,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta
2024-01-11,22:07:29.000000000,Ganesh Mohan T,2024-01-11T23:11:02.000000,2024-01-12T17:06:11.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345690194/medium.jpeg,Not Provided,1,0,Cherthala,9.6741353941,76.3400962204,Alappuzha,Kerala,India,Click Beetles,Elateridae,Click Beetles,Insecta
2024-01-04,22:49:28.000000000,Karan Matalia,2024-01-11T23:17:45.000000,2024-01-11T23:17:52.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345691102/medium.jpeg,Not Provided,0,0,"Vasanthanarasapura, Karnataka 572128, India",13.466855198,77.040656358,Tumkur,Karnataka,India,Ants,Formicidae,Ants,Insecta
2024-01-05,08:23:15.000000000,Karan Matalia,2024-01-11T23:18:38.000000,2024-01-11T23:26:46.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345691249/medium.jpeg,Not Provided,1,0,"Harumaskeri, Karnataka 581319, India",14.5583527778,74.3122166667,Uttar Kannand,Karnataka,India,Big-headed Ants,Pheidole,Big-headed Ants,Insecta
2024-01-11,23:18:02.000000000,Hari Mavelikara,2024-01-11T23:22:45.000000,2024-02-05T18:47:58.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345691817/medium.jpeg,Moth,1,0,"7H5H+Q4, Mavelikara, Kerala 690509, India",9.2595139756,76.5769446641,Alappuzha,Kerala,India,Chalcidoptera appensalis,Chalcidoptera appensalis,Not provided,Insecta
2024-01-11,23:24:21.000000000,Rajendra Kamble,2024-01-11T23:24:51.000000,2024-04-06T09:23:35.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345692040/medium.jpeg,Not Provided,2,0,"H586+P28, Bag Mohalla, Anjanwel, Peth Anjanwel, Maharashtra 415634, India",17.567957,73.1605908,Ratnagiri,Maharashtra,India,Phyllomimini,Phyllomimini,Not provided,Insecta
2024-01-11,21:32:26.000000000,Akhil MA,2024-01-11T23:27:15.000000,2024-01-13T12:42:39.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345692340/medium.jpeg,Not Provided,1,0,Killikottukonam,8.4521500625,77.062722221,Thiruvananthapuram,Kerala,India,Bean Leafroller,Omiodes diemenalis,Bean Leafroller,Insecta
2024-01-03,08:19:22.000000000,Batriti Lamare,2024-01-12T00:13:01.000000,2024-01-21T14:58:53.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345698872/medium.jpeg,Not Provided,2,0,Nongjrong,25.4712934257,92.0800249279,East Khasi Hills,Meghalaya,India,"Leafcutter, Mortar, and Resin Bees",Megachile,"Leafcutter, Mortar, and Resin Bees",Insecta
2024-01-10,15:32:34.000000000,Ashwin,2024-01-12T00:30:59.000000,2024-04-13T17:52:54.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345700997/medium.jpeg,Not Provided,2,0,"Saritha Theatre, Kacheripady, Ernakulam, Kochi, Kerala 682018, India",9.9856379323,76.2785995379,Ernakulam,Kerala,India,Destroyer Ant,Trichomyrmex destructor,Destroyer Ant,Insecta
2024-01-05,02:03:00.000000000,Shreyas Kuchibhotla,2024-01-12T01:24:08.000000,2024-01-12T05:06:52.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345707597/medium.jpg,Not Provided,2,0,"Telangana, IN",17.4376682238,78.5027304281,Hyderabad,Telangana,India,Oleander Hawkmoth,Daphnis nerii,Oleander Hawkmoth,Insecta
2024-01-11,19:38:21.000000000,Sanway Pal,2024-01-12T01:44:33.000000,2024-01-12T01:50:39.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345710554/medium.jpeg,Not Provided,0,0,"Dash Drone, Newtown, Kolkata, West Bengal 700136, India",22.6286027778,88.4484111111,North 24 Parganas,West Bengal,India,American Cockroach,Periplaneta americana,American Cockroach,Insecta
2024-01-10,18:51:57.000000000,Debashis Chowdhury,2024-01-12T03:04:27.000000,2024-02-08T15:22:12.000000,https://static.inaturalist.org/photos/345721785/medium.jpeg,Not Provided,1,0,"Barabagan, Purba Barisha, Kolkata, West Bengal, India",22.473642,88.312985,South 24 Parganas,West Bengal,India,Seven-spotted Handmaiden Moth,Amata cyssea,Seven-spotted Handmaiden Moth,Insecta
2024-01-10,20:15:59.000000000,Debashis Chowdhury,2024-01-12T03:05:53.000000,2024-02-08T15:22:01.000000,https://static.inaturalist.org/photos/345721972/medium.jpeg,Not Provided,1,0,"Barabagan, Purba Barisha, Kolkata, West Bengal, India",22.473642,88.312985,South 24 Parganas,West Bengal,India,Agrotera basinotata,Agrotera basinotata,Not provided,Insecta
2024-01-09,23:00:41.000000000,Debashis Chowdhury,2024-01-12T03:10:33.000000,2024-02-08T15:21:41.000000,https://static.inaturalist.org/photos/345722687/medium.jpeg,Not Provided,0,0,"Barabagan, Purba Barisha, Kolkata, West Bengal, India",22.473642,88.312985,South 24 Parganas,West Bengal,India,Edosa varians,Edosa varians,Not provided,Insecta
2024-01-11,16:56:00.000000000,Shelley Rutkin,2024-01-12T03:33:44.000000,2024-01-23T20:39:19.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345728073/medium.jpeg,Not Provided,2,0,"Bidnabad, NH 4, Port Blair, Andaman and Nicobar Islands 744105, India",11.5604302,92.7253587,Andaman Islands,Andaman and Nicobar,India,Psyche,Leptosia nina,Psyche,Insecta
2024-01-09,15:46:28.000000000,Shivam Bhatt,2024-01-12T04:39:13.000000,2024-04-04T13:26:55.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345734507/medium.jpg,Not Provided,2,0,"NH 41, Kachchh, GJ, IN",23.29482,70.3815083333,Kachchh,Gujarat,India,Red Dwarf Honey Bee,Apis florea,Red Dwarf Honey Bee,Insecta
2024-01-10,17:35:51.000000000,Arnab Mondal,2024-01-12T05:03:45.000000,2024-01-12T18:47:28.000000,https://static.inaturalist.org/photos/345737351/medium.jpeg,Not Provided,2,0,"8X8J+7VW, Belpukur, Ajodhya, West Bengal 711301, India",22.3137205246,87.9829674214,Haora,West Bengal,India,Rusty Darner,Anaciaeschna jaspidea,Rusty Darner,Insecta
2024-01-11,17:31:07.000000000,Nambirajan,2024-01-12T05:33:48.000000,2024-01-13T06:03:14.000000,https://static.inaturalist.org/photos/345741034/medium.jpg,Puludivakkam lake,1,0,"Puludi Vakkam Eri, Chennai, TN, IN",12.9705283333,80.2014166667,Chennai,Tamil Nadu,India,Tiger Milkweed Butterflies,Danaus,Tiger Milkweed Butterflies,Insecta
2024-01-10,18:33:01.000000000,Arnab Mondal,2024-01-12T05:35:11.000000,2024-01-12T13:46:53.000000,https://static.inaturalist.org/photos/345741213/medium.jpeg,Not Provided,0,0,Ma Vishalakhsmi Grocery Shop,22.2929540126,88.0400944501,Haora,West Bengal,India,Not provided,Spodoptera litura,Oriental leafworm moth,Insecta
2024-01-11,17:21:41.000000000,Nambirajan,2024-01-12T05:38:02.000000,2024-01-12T05:38:14.000000,https://static.inaturalist.org/photos/345741611/medium.jpg,Puludivakkam lake,0,0,"Ganga Amman Koil Street, Chennai, TN, IN",12.9711633333,80.201645,Chennai,Tamil Nadu,India,Not Provided,Aulacophora,Not provided,Insecta
2024-01-06,18:57:36.000000000,Arnab Mondal,2024-01-12T05:38:03.000000,2024-01-13T07:01:23.000000,https://static.inaturalist.org/photos/345741603/medium.jpeg,Not Provided,2,0,Ma Vishalakhsmi Grocery Shop,22.2928966225,88.0401809514,Haora,West Bengal,India,Chiasmia emersaria,Chiasmia emersaria,Not provided,Insecta
2024-01-03,10:45:17.000000000,Arnab Mondal,2024-01-12T05:39:38.000000,2024-01-16T03:14:32.000000,https://static.inaturalist.org/photos/345741812/medium.jpeg,Not Provided,1,0,Shyampur Siddheswari Mahavidyalaya,22.3137205246,87.9829674214,Haora,West Bengal,India,Flies,Diptera,Flies,Insecta
2024-01-11,19:03:00.000000000,Shelley Rutkin,2024-01-12T05:46:54.000000,2024-01-23T20:39:21.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345741748/medium.jpeg,Not Provided,2,0,Rainforest Resort Area,11.5603985159,92.72942735,Andaman Islands,Andaman and Nicobar,India,Lesser Grass Blue,Zizina otis,Lesser Grass Blue,Insecta
2024-01-12,06:12:00.000000000,Adithyan A Saj,2024-01-12T06:54:08.000000,2024-01-12T18:47:25.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345750113/medium.jpg,Female I think,2,0,"Pathamuttam, Kerala, India",9.5061166667,76.549275,Kottayam,Kerala,India,Twister,Tholymis tillarga,Twister,Insecta
2024-01-07,12:13:07.000000000,Nishant Purushottam Berde,2024-01-12T07:23:52.000000,2024-02-19T15:01:22.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345753809/medium.jpeg,Not Provided,3,0,"7XC4+556, Gowniwada, Owale, Thane West, Thane, Maharashtra 400615, India",19.2700732549,72.9553995654,Greater Bombay,Maharashtra,India,Lime Blue,Chilades lajus,Lime Blue,Insecta
2024-01-02,10:33:18.000000000,Nishant Purushottam Berde,2024-01-12T07:25:07.000000,2024-01-13T10:37:47.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345754012/medium.jpeg,Not Provided,1,0,"Mumbai, Maharashtra 400101, India",19.2204525016,72.9128422961,Greater Bombay,Maharashtra,India,Slender-scaped Carpenter Bee,Xylocopa tenuiscapa,Slender-scaped Carpenter Bee,Insecta
2024-01-11,13:18:50.000000000,Shantam Ojha,2024-01-12T07:30:01.000000,2024-07-29T23:26:23.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345754603/medium.jpeg,Not Provided,0,0,"CV7P+W6R, Naini, Prayagraj, Uttar Pradesh 211008, India",25.4155681566,81.8863911554,Allahabad,Uttar Pradesh,India,Campsomeriella collaris,Campsomeriella collaris,Not provided,Insecta
2024-01-08,20:45:46.000000000,Seema Merchant,2024-01-12T07:38:35.000000,2024-01-13T17:02:35.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345755829/medium.jpg,Not Provided,0,0,"Udumbanchola, Idukki, KL, IN",9.6470964693,77.1769627033,Theni,Tamil Nadu,India,Not Provided,Sasunaga tenebrosa,Not provided,Insecta
2024-01-11,07:53:34.000000000,Suchandra Dutta,2024-01-12T07:42:13.000000,2024-02-06T18:28:46.000000,https://static.inaturalist.org/photos/345756427/medium.jpeg,On Ficus religiosa leaf,0,0,"R D & S H National College,  Linking Road. Bandra West, Mumbai - 400050, Khar, Khar West, Mumbai, Maharashtra 400050, India",19.0641878044,72.8351755813,Greater Bombay,Maharashtra,India,Not provided,Insecta,Insects,Insecta
2024-01-11,08:09:50.000000000,Soham Gajre,2024-01-12T07:51:52.000000,2024-01-12T07:58:47.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345757583/medium.jpeg,Not Provided,0,0,"5V34+4XX, Goregaon, Mumbai, Maharashtra 400065, India",19.1519920509,72.8581688181,Greater Bombay,Maharashtra,India,Spider Wasps,Pompilidae,Spider Wasps,Insecta
2024-01-07,10:43:21.000000000,Shantam Ojha,2024-01-12T07:59:06.000000,2024-07-29T23:26:23.000000,https://inaturalist-open-data.s3.amazonaws.com/photos/345758508/medium.jpeg,Not Provided,1,0,"Newada Samogar, Uttar Pradesh, India",25.3427703612,81.9160788506,Allahabad,Uttar Pradesh,India,Campsomeriella collaris,Campsomeriella collaris,Not provided,Insecta
